"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","preparations"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.842779,127.464079,"ASIA","Chungcheongbuk-do",2021,6,20,"cdc,cdround","https://www.inaturalist.org/observations/187869515","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4431132113","187869515",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.590385,126.837229,"ASIA","Gyeonggi-do",2021,7,4,"cdc,cdround","https://www.inaturalist.org/observations/85568345","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3333066506","85568345",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.613249,127.463035,"ASIA","Chungcheongbuk-do",2021,7,20,"cdc,cdround","https://www.inaturalist.org/observations/87921890","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330658347","87921890",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",38.022174,127.883015,"ASIA","Gangwon-do",2021,7,25,"cdc,cdround","https://www.inaturalist.org/observations/88529484","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333052990","88529484",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.613525,127.462313,"ASIA","Chungcheongbuk-do",2021,8,5,"cdc,cdround","https://www.inaturalist.org/observations/91000850","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337683059","91000850",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",38.146533,127.963065,"ASIA","Gangwon-do",2021,8,21,"cdc,cdround","https://www.inaturalist.org/observations/91969570","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3344052845","91969570",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",35.836234,127.494427,"ASIA","Jeollabuk-do",2021,9,4,"cdc,cdround","https://www.inaturalist.org/observations/93562582","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355341804","93562582",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.985817,127.198353,"ASIA","Gyeonggi-do",2021,9,17,"cdc,cdround","https://www.inaturalist.org/observations/95141150","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384681263","95141150",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.456123,128.143048,"ASIA","Gangwon-do",2021,12,9,"cdc,cdround","https://www.inaturalist.org/observations/102760729","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456998866","102760729",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.563156,128.23566,"ASIA","Gyeongsangbuk-do",2020,6,16,"cdc,cdround","https://www.inaturalist.org/observations/49790335","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2803081247","49790335",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.091389,127.589722,"ASIA","Gyeonggi-do",2020,6,16,"cdc,cdround","https://www.inaturalist.org/observations/49834701","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2813893745","49834701",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.698033,126.580063,"ASIA","Chungcheongnam-do",2020,6,16,"cdc,cdround","https://www.inaturalist.org/observations/56022187","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3888771337","56022187",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.937778,128.145,"ASIA","Chungcheongbuk-do",2020,7,11,"cdc,cdround","https://www.inaturalist.org/observations/52676191","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031584797","52676191",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.430556,126.401667,"ASIA","Chungcheongnam-do",2020,8,10,"cdc,cdround","https://www.inaturalist.org/observations/56202101","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031942890","56202101",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.758889,126.622222,"ASIA","Gyeonggi-do",2020,8,25,"cdc,cdround","https://www.inaturalist.org/observations/57523847","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044925617","57523847",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.118056,128.545278,"ASIA","Gangwon-do",2020,8,27,"cdc,cdround","https://www.inaturalist.org/observations/57737720","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3018028492","57737720",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.744917,126.610235,"ASIA","Gyeonggi-do",2020,8,25,"cdc,cdround","https://www.inaturalist.org/observations/65391167","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988716680","65391167",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.169284,126.303085,"ASIA","Incheon",2020,9,27,"cdc,cdround","https://www.inaturalist.org/observations/181207023","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4407135928","181207023",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.450833,128.664167,"ASIA","Gangwon-do",2020,9,17,"cdc,cdround","https://www.inaturalist.org/observations/59790019","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864867958","59790019",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.271995,127.434822,"ASIA","Gyeonggi-do",2020,9,30,"cdc,cdround","https://www.inaturalist.org/observations/61274911","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882995633","61274911",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.375,128.611667,"ASIA","Gangwon-do",2020,10,4,"cdc,cdround","https://www.inaturalist.org/observations/61657528","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2992881517","61657528",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",35.370244,128.896991,"ASIA","Gyeongsangnam-do",2020,10,10,"cdc,cdround","https://www.inaturalist.org/observations/62177325","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067730347","62177325",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.371242,126.717848,"ASIA","Gyeonggi-do",2019,7,31,"cdc,cdround","https://www.inaturalist.org/observations/107267992","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759568850","107267992",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.250416,126.324239,"ASIA","Incheon",2019,8,15,"cdc,cdround","https://www.inaturalist.org/observations/30850733","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397501467","30850733",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.853783,127.962919,"ASIA","Chungcheongbuk-do",2019,9,20,"cdc,cdround","https://www.inaturalist.org/observations/33052606","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423154826","33052606",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.560292,127.295665,"ASIA","Sejong",2019,10,19,"cdc,cdround","https://www.inaturalist.org/observations/34572184","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2445053811","34572184",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.458008,128.14227,"ASIA","Gangwon-do",2018,9,11,"cdc,cdround","https://www.inaturalist.org/observations/16482237","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913666083","16482237",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.084045,128.386842,"ASIA","Gyeongsangbuk-do",2018,9,1,"cdc,cdround","https://www.inaturalist.org/observations/16661098","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913698472","16661098",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.545273,128.718658,"ASIA","Gyeongsangbuk-do",2018,10,15,"cdc,cdround","https://www.inaturalist.org/observations/17901719","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1933563299","17901719",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.399074,127.41359,"ASIA","Daejeon",2017,4,26,"cdc,cdround","https://www.inaturalist.org/observations/71362051","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067870356","71362051",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.031523,126.724843,"ASIA","Chungcheongnam-do",2017,7,21,"cdc,cdround","https://www.inaturalist.org/observations/169364634","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138357312","169364634",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.490649,126.578143,"ASIA","Incheon",2017,8,27,"cdc,cdround","https://www.inaturalist.org/observations/8200533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913718361","8200533",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.898888,126.765831,"ASIA","Gyeonggi-do",2017,9,1,"cdc,cdround","https://www.inaturalist.org/observations/7739268","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350451698","7739268",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.746308,126.580833,"ASIA","Chungcheongnam-do",2017,10,6,"cdc,cdround","https://www.inaturalist.org/observations/13797787","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880574778","13797787",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.748702,126.57634,"ASIA","Chungcheongnam-do",2017,10,6,"cdc","https://www.inaturalist.org/observations/8288471","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1671722683","8288471",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.816113,126.928337,"ASIA","Chungcheongnam-do",2016,6,1,"cdc,cdround","https://www.inaturalist.org/observations/3355035","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1270056842","3355035",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",34.918037,126.209843,"ASIA","Jeollanam-do",2016,7,28,"cdc,cdround","https://www.inaturalist.org/observations/3758467","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1913204120","3758467",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",34.917762,126.209758,"ASIA","Jeollanam-do",2016,7,28,"cdc,cdround","https://www.inaturalist.org/observations/3758481","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1802610323","3758481",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.723482,126.132155,"ASIA","Chungcheongnam-do",2016,7,31,"cdc,cdround","https://www.inaturalist.org/observations/3773412","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2826185311","3773412",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.846659,129.181366,"ASIA","Gyeongsangbuk-do",2014,7,23,"cdc","https://www.inaturalist.org/observations/4681971","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3383888311","4681971",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.50457,127.484322,"ASIA","Chungcheongbuk-do",2014,7,12,"cdc","https://www.inaturalist.org/observations/780912","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573970610","780912",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.651043,126.633654,"ASIA","Chungcheongnam-do",2014,9,27,"cdc","https://www.inaturalist.org/observations/1198467","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573780162","1198467",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.993066,129.40042,"ASIA","Gyeongsangbuk-do",2014,9,19,"cdc","https://www.inaturalist.org/observations/2293611","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415846316","2293611",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.403794,127.37124,"ASIA","Daejeon",2013,9,18,"cdc","https://www.inaturalist.org/observations/401943","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294711118","401943",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.404215,127.371819,"ASIA","Daejeon",2013,9,18,"cdc","https://www.inaturalist.org/observations/401953","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415806301","401953",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",35.831314,128.481936,"ASIA","Daegu",2012,7,19,"cdc","https://www.inaturalist.org/observations/368950","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891027063","368950",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.078394,125.951774,"ASIA","Incheon",2012,7,22,"cdc","https://www.inaturalist.org/observations/368955","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891027062","368955",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.747481,126.591082,"ASIA","Chungcheongnam-do",2011,5,17,"cdc","https://www.inaturalist.org/observations/2572483","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1229612324","2572483",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.6943,126.162357,"ASIA","Chungcheongnam-do",2011,5,1,"cdc","https://www.inaturalist.org/observations/368958","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891027066","368958",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.742805,126.583571,"ASIA","Chungcheongnam-do",2011,7,5,"cdc","https://www.inaturalist.org/observations/2575207","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574066716","2575207",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.700494,126.559238,"ASIA","Chungcheongnam-do",2011,8,1,"cdc,cdround","https://www.inaturalist.org/observations/26657","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891018899","26657",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.747138,127.699928,"ASIA","Chungcheongbuk-do",2011,8,14,"cdc","https://www.inaturalist.org/observations/28220","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891018932","28220",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",35.79087,128.448188,"ASIA","Gyeongsangbuk-do",2011,10,30,"cdc,cdround","https://www.inaturalist.org/observations/152479189","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075960667","152479189",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",35.79096,128.448579,"ASIA","Gyeongsangbuk-do",2011,10,30,"cdc,cdround","https://www.inaturalist.org/observations/152479192","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4076363719","152479192",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",35.79086,128.448185,"ASIA","Gyeongsangbuk-do",2011,10,12,"cdc,cdround","https://www.inaturalist.org/observations/152592632","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075971863","152592632",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.141756,127.274551,"ASIA","Chungcheongnam-do",2010,10,17,"cdc","https://www.inaturalist.org/observations/2513264","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574074714","2513264",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.72179,126.129506,"ASIA","Chungcheongnam-do",2010,10,16,"cdc","https://www.inaturalist.org/observations/368961","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891027053","368961",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.479368,127.043365,"ASIA","Seoul",2010,11,6,"cdc,cdround","https://www.inaturalist.org/observations/37767236","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2563524625","37767236",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.686454,126.564045,"ASIA","Chungcheongnam-do",2009,4,5,"cdc","https://www.inaturalist.org/observations/2498423","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573819616","2498423",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.199923,127.440247,"ASIA","Daejeon",2009,7,19,"cdc","https://www.inaturalist.org/observations/2500630","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013760833","2500630",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.741558,126.587402,"ASIA","Chungcheongnam-do",2009,8,9,"cdc","https://www.inaturalist.org/observations/2501267","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573906617","2501267",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.706687,126.61417,"ASIA","Chungcheongnam-do",2008,11,10,"cdc","https://www.inaturalist.org/observations/368966","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573827601","368966",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",37.234702,126.991053,"ASIA","Gyeonggi-do",2007,5,26,"cdc","https://www.inaturalist.org/observations/2482881","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573830621","2482881",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.689896,126.566191,"ASIA","Chungcheongnam-do",2006,6,6,"cdc","https://www.inaturalist.org/observations/368968","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283281960","368968",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gloydius brevicauda",36.423493,127.157307,"ASIA","Chungcheongnam-do",2006,9,9,"cdc","https://www.inaturalist.org/observations/368971","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891027064","368971",NA,NA,NA
"78f98484-a7ef-4e6c-8b51-7464f1209591","PRESERVED_SPECIMEN","PRESENT","Gloydius brevicauda",35.52287,129.40143,"ASIA","Ulsan",1953,8,9,"cdc,mdativ,txmatfuz,colmafu,inmafu","https://csvcoll.org/portal/collections/individual/index.php?occid=7652","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2816185606","ASUHEC003553","CHUNG NI","Dong-gu",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gloydius brevicauda",37.493542,126.5161,"ASIA","Incheon Metropolitan City",1953,8,23,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543725534","18061","Marie Fortune Arch, Yellow Sea",NA,"Alcohol"
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Gloydius brevicauda",36.9,127.166667,"ASIA","South Chungcheong Prov.",1911,6,16,"cdround,gass84",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543616204","31523","Chicksan [36 54 N, 127 10 E]",NA,"Alcohol"
