"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","elevation","preparations"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.952752,126.11741,"ASIA","Jeollanam-do",2023,7,28,"cdc,cdround","https://www.inaturalist.org/observations/175296572","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171966057","175296572",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.600894,126.280158,"ASIA","Jeollabuk-do",2023,8,14,"cdc,cdround","https://www.inaturalist.org/observations/179655613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4400027805","179655613",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.481934,126.985478,"ASIA","Jeju",2023,8,29,"cdc,cdround","https://www.inaturalist.org/observations/180733241","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4405294070","180733241",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.917486,128.050357,"ASIA","Chungcheongbuk-do",2023,9,10,"cdc,cdround","https://www.inaturalist.org/observations/182569438","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4414136402","182569438",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.903763,128.078504,"ASIA","Chungcheongbuk-do",2023,9,10,"cdc,cdround","https://www.inaturalist.org/observations/182575110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413715024","182575110",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.983347,126.135998,"ASIA","Jeollanam-do",2022,5,6,"cdc,cdround","https://www.inaturalist.org/observations/115671574","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772757655","115671574",NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",34.6,125.82,"ASIA",NA,2022,6,12,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ290836","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4152740350","G04024OS","Ui-do",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.426229,126.835945,"ASIA","Jeju",2022,8,25,"cdc,cdround","https://www.inaturalist.org/observations/182644553","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4414190461","182644553",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.451504,126.870981,"ASIA","Jeju",2022,8,26,"cdc,cdround","https://www.inaturalist.org/observations/182645303","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4414067567","182645303",NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",33.5,126.96,"ASIA",NA,2022,9,23,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ290837","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4152728570","G04189OS","U-do",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.674687,126.077887,"ASIA","Chungcheongnam-do",2021,4,25,"cdc,cdround","https://www.inaturalist.org/observations/75403964","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109256243","75403964",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.675833,126.069378,"ASIA","Chungcheongnam-do",2021,4,25,"cdc,cdround","https://www.inaturalist.org/observations/75415938","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109062219","75415938",NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",35.48,126.6,"ASIA",NA,2021,6,22,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ330873","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4152793459","G01556OS","Woraksan",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.363283,126.357029,"ASIA","Jeju",2021,7,18,"cdc,cdround","https://www.inaturalist.org/observations/87485824","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330517889","87485824",NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",34.23,126.08,"ASIA",NA,2021,7,15,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ290830","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4155152141","G01565OS","Oeyeon-do",NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",33.36,126.35,"ASIA",NA,2021,7,18,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ330869","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4152809477","G01617OS","Jeju-do",NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",35.73,128.42,"ASIA",NA,2021,7,18,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ330875","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4152778857","G01567OS","Oeyeon-do",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.504329,126.956046,"ASIA","Jeju",2021,9,11,"cdc,cdround","https://www.inaturalist.org/observations/94409493","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384048381","94409493",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.200233,126.269982,"ASIA","Jeju",2021,9,23,"cdc,cdround","https://www.inaturalist.org/observations/95837586","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384290978","95837586",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.503893,126.956561,"ASIA","Jeju",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97616173","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391682712","97616173",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.503875,126.94795,"ASIA","Jeju",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97617729","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391649705","97617729",NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Orientocoluber spinalis",36.86,128.08,"ASIA",NA,2020,6,13,"cdc,gass84","https://www.ebi.ac.uk/ena/browser/view/OQ290816","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4152747779","G01517OS","Woraksan National Park",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.233546,126.088971,"ASIA","Chungcheongnam-do",2020,9,14,"cdc,cdround","https://www.inaturalist.org/observations/66274989","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2999160952","66274989",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.876389,128.0825,"ASIA","Chungcheongbuk-do",2020,10,20,"cdc,cdround","https://www.inaturalist.org/observations/63082954","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2992722541","63082954",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.401995,126.710368,"ASIA","Jeju",2018,4,21,"cdc,cdround","https://www.inaturalist.org/observations/11419776","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1839263264","11419776",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.158081,126.034964,"ASIA","Incheon",2015,4,27,"cdc,cdround","https://www.inaturalist.org/observations/182601360","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413362987","182601360",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",38.105648,127.708049,"ASIA","Gangwon-do",2015,9,16,"cdc","https://www.inaturalist.org/observations/2306347","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2237530078","2306347",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.080642,125.947051,"ASIA","Incheon",2014,9,7,"cdc","https://www.inaturalist.org/observations/1198481","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573780164","1198481",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.7766,128.421249,"ASIA","Gyeongsangbuk-do",2014,10,24,"cdc","https://www.inaturalist.org/observations/3659854","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573967628","3659854",NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.478381,126.548089,"ASIA",NA,2013,5,5,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001350341",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.456953,126.567014,"ASIA",NA,2013,8,12,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001347659",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.553947,126.068153,"ASIA",NA,2012,4,29,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001333952",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.535678,126.044697,"ASIA",NA,2012,4,30,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001336952",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.348417,126.031536,"ASIA",NA,2012,5,24,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001336940",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.634933,126.149736,"ASIA",NA,2012,5,12,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001847850",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.180297,126.561842,"ASIA",NA,2012,8,20,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001859001",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.312168,126.386719,"ASIA","Jeju",2012,10,28,"cdc,cdround","https://www.inaturalist.org/observations/140248","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891021695","140248",NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.366689,126.513092,"ASIA",NA,2012,10,9,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001805952",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.4278,127.039453,"ASIA",NA,2011,3,25,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001864802",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.222928,127.233603,"ASIA",NA,2011,4,22,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001840837",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.241117,127.253567,"ASIA",NA,2011,4,22,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001847732",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.336603,126.845172,"ASIA",NA,2011,4,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001337880",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.3239,126.842372,"ASIA",NA,2011,4,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001840840",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.429444,126.935556,"ASIA",NA,2011,4,9,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001864855",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",33.307325,126.570217,"ASIA",NA,2011,7,31,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001341732",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.130389,128.695669,"ASIA",NA,2011,10,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001818633",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.119528,126.540972,"ASIA",NA,2009,6,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001868139",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.9167,126.439392,"ASIA",NA,2009,8,12,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001865090",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.567583,127.798917,"ASIA",NA,2009,9,29,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001342179",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.739333,127.687667,"ASIA",NA,2009,10,10,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001338227",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.414561,128.870295,"ASIA",NA,2008,9,29,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001330069",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.405327,126.844625,"ASIA","Chungcheongnam-do",2008,10,8,"cdc","https://www.inaturalist.org/observations/2495688","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574203711","2495688",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.849917,127.288971,"ASIA","Gyeonggi-do",2008,10,3,"cdc,cdround","https://www.inaturalist.org/observations/26631","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","891018894","26631",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.739434,126.583829,"ASIA","Chungcheongnam-do",2008,11,11,"cdc","https://www.inaturalist.org/observations/2330392","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574137713","2330392",NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",36.873696,129.160712,"ASIA",NA,2007,4,29,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001802973",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.267194,126.925833,"ASIA",NA,2007,5,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001331869",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.294584,127.099254,"ASIA",NA,2007,7,7,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001319865",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.545497,126.636563,"ASIA",NA,2006,5,21,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001843537",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.563308,127.914502,"ASIA",NA,2006,5,13,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001324612",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.526923,127.831732,"ASIA",NA,2006,7,30,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001326549",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",34.472531,127.183912,"ASIA",NA,2005,2,26,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001844818",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.561047,127.857857,"ASIA",NA,2005,3,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001835893",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.513472,127.938059,"ASIA",NA,2005,3,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001834752",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.517302,127.835671,"ASIA",NA,2005,3,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001321787",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.842567,129.358355,"ASIA",NA,2005,3,12,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001317859",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.838061,129.324066,"ASIA",NA,2005,3,12,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001320738",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.968257,129.489496,"ASIA",NA,2005,3,12,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001315763",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.391346,129.318429,"ASIA",NA,2005,3,5,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001314819",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.215754,129.170019,"ASIA",NA,2005,3,5,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001837899",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.205313,129.158265,"ASIA",NA,2005,3,5,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001316907",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",35.306628,129.154249,"ASIA",NA,2005,3,5,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001829769",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.056735,128.166679,"ASIA",NA,2005,4,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001318778",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.022009,128.270939,"ASIA",NA,2005,4,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001316870",NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Orientocoluber spinalis",37.082006,128.117697,"ASIA",NA,2005,4,1,"cdc,cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001793807",NA,NA,NA,NA,NA
